msg_id,channel,received_at,sender_name,sender_phone,body,address_in_msg,county_in_msg,listing_in_msg,expected_topic,expected_urgency,expected_owner
WA-0501,whatsapp,2026-04-26T15:49:00Z,Tester Buyer-Smith,+14045550199,"Just confirming the security deposit is $1,500 not $2,000 like the email said.","7165 Maple Dr, Canton, GA",Cherokee,,billing,P3,Noa
WA-0502,whatsapp,2026-04-03T03:57:00Z,Tester Buyer-Smith,+14045550199,"Counter-offer received on 1631 Sycamore Blvd, Kennesaw, GA - they want 5k more. What do you think?","1631 Sycamore Blvd, Kennesaw, GA",Cobb,,deal,P1,Nathalie
WA-0503,whatsapp,2026-04-26T17:55:00Z,Tester Buyer-Smith,+14045550199,"Plumber invoice for 630 Oak Ave, Cumming, GA - approving with your sign-off.","630 Oak Ave, Cumming, GA",Forsyth,,vendor,P3,Noa
WA-0504,whatsapp,2026-04-10T06:58:00Z,Tester Buyer-Smith,+14045550199,Got a late fee but I have proof I paid on time. Can we sort this out?,"9531 Pine Rd, Sugar Hill, GA",Gwinnett,,billing,P2,Noa
WA-0505,whatsapp,2026-05-16T07:39:00Z,Tester Buyer-Smith,+14045550199,Mom's birthday is next week - did you order the cake?,"6938 Sycamore Blvd, Canton, GA",Cherokee,,personal,P3,ARCHIVE
WA-0506,whatsapp,2026-05-04T05:00:00Z,Tester Buyer-Smith,+14045550199,"Can we move tomorrow's showing at 8723 Magnolia Ln, Roswell, GA from 4pm to 6pm? 🙏","8723 Magnolia Ln, Roswell, GA",Fulton,,showing,P2,Nathalie
WA-0507,whatsapp,2026-04-23T08:38:00Z,Tester Buyer-Smith,+14045550199,"Could you send me the seller's disclosure for 1039 Maple Dr, Canton, GA (MLS MLS-7517472)?","1039 Maple Dr, Canton, GA",Cherokee,MLS-7517472,document,P2,Noa
WA-0508,whatsapp,2026-04-04T19:56:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
The work order #4421 for the dishwasher - any update?","7069 Magnolia Ln, Lawrenceville, GA",Gwinnett,,maintenance,P2,Noa
WA-0509,whatsapp,2026-03-21T20:51:00Z,Tester Buyer-Smith,+14045550199,I paid rent on the 1st but it doesn't show in the portal yet. 🙏,"3246 Peachtree St, Duluth, GA",Gwinnett,,billing,P2,Noa
WA-0510,whatsapp,2026-05-07T05:12:00Z,Tester Buyer-Smith,+14045550199,"Got the inspection report back. There are 3 items I'd like to negotiate.

Also - can you let me know by tomorrow?","9248 Pine Rd, Cumming, GA",Forsyth,,deal,P1,Nathalie
WA-0511,whatsapp,2026-04-02T12:05:00Z,Tester Buyer-Smith,+14045550199,Atlanta Realtors Network: invitation to our May mixer.,"6186 Birch Ct, Brookhaven, GA",DeKalb,,marketing_promo,P3,ARCHIVE
WA-0512,whatsapp,2026-05-08T05:37:00Z,Tester Buyer-Smith,+14045550199,"Vendor said they'd be here at 10am, no show. Can you check on them?","8917 Peachtree St, Cumming, GA",Forsyth,,maintenance,P2,Noa
WA-0513,whatsapp,2026-04-13T20:25:00Z,Tester Buyer-Smith,+14045550199,Mom's birthday is next week - did you order the cake?,"9781 Magnolia Ln, Sandy Springs, GA",Fulton,,personal,P3,ARCHIVE
WA-0514,whatsapp,2026-05-01T04:41:00Z,Tester Buyer-Smith,+14045550199,Looking for a 3BR/2BA in DeKalb county under $550k. Do you have anything coming up?,"5456 Pine Rd, Brookhaven, GA",DeKalb,,buyer_lead,P2,Nathalie
WA-0515,whatsapp,2026-04-07T10:12:00Z,Tester Buyer-Smith,+14045550199,"Neighbor in unit B has been playing loud music until 2am for a week. 2752 Magnolia Ln, Cumming, GA","2752 Magnolia Ln, Cumming, GA",Forsyth,,tenant_issue,P2,Nathalie
WA-0516,whatsapp,2026-03-23T18:41:00Z,Tester Buyer-Smith,+14045550199,Considering listing the property in Fulton - can we schedule a CMA? 🙏,"9837 Pine Rd, Atlanta, GA",Fulton,,seller_lead,P2,Nathalie
WA-0517,whatsapp,2026-05-09T10:45:00Z,Tester Buyer-Smith,+14045550199,Considering listing the property in Gwinnett - can we schedule a CMA?,"3173 Magnolia Ln, Duluth, GA",Gwinnett,,seller_lead,P2,Fabi
WA-0518,whatsapp,2026-05-11T20:56:00Z,Tester Buyer-Smith,+14045550199,"Neighbor in unit B has been playing loud music until 2am for a week. 6977 Pine Rd, Lawrenceville, GA","6977 Pine Rd, Lawrenceville, GA",Gwinnett,,tenant_issue,P2,Nathalie
WA-0519,whatsapp,2026-05-06T19:11:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
Plumber invoice for 8245 Birch Ct, Canton, GA - approving with your sign-off. 🙏","8245 Birch Ct, Canton, GA",Cherokee,,vendor,P3,Noa
WA-0520,whatsapp,2026-04-27T04:40:00Z,Tester Buyer-Smith,+14045550199,"Closing tomorrow at 9am and the wire instructions look wrong - help!

Also - can you let me know by tomorrow?","7917 Birch Ct, Marietta, GA",Cobb,,deal,P0,Nathalie
WA-0521,whatsapp,2026-04-01T18:55:00Z,Tester Buyer-Smith,+14045550199,"Our offer on 7036 Willow Pkwy, Marietta, GA expires at 5pm today, can you confirm acceptance??

Also - can you let me know by tomorrow?","7036 Willow Pkwy, Marietta, GA",Cobb,,buyer_lead,P0,Fabi
WA-0522,whatsapp,2026-04-27T11:46:00Z,Tester Buyer-Smith,+14045550199,"No heat for 2 days now, my baby is freezing. 7105 Sycamore Blvd, Cumming, GA","7105 Sycamore Blvd, Cumming, GA",Forsyth,,tenant_issue,P0,Nathalie
WA-0523,whatsapp,2026-04-02T04:32:00Z,Tester Buyer-Smith,+14045550199,"Can we set up a walkthrough next Tuesday for the move-out at 2045 Willow Pkwy, Dunwoody, GA?","2045 Willow Pkwy, Dunwoody, GA",DeKalb,,scheduling,P2,Noa
WA-0524,whatsapp,2026-04-13T21:31:00Z,Tester Buyer-Smith,+14045550199,Got the inspection report back. There are 3 items I'd like to negotiate.,"826 Pine Rd, Cumming, GA",Forsyth,,deal,P1,Nathalie
WA-0525,whatsapp,2026-05-17T03:40:00Z,Tester Buyer-Smith,+14045550199,Urgent: your bank account needs verification. Visit https://phish.example/,"3873 Oak Ave, Cumming, GA",Forsyth,,spam,P3,ARCHIVE
WA-0526,whatsapp,2026-04-22T19:34:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
The painter quoted $1,800 for unit B at 8262 Sycamore Blvd, Woodstock, GA - does that look right?","8262 Sycamore Blvd, Woodstock, GA",Cherokee,,vendor,P2,Noa
WA-0527,whatsapp,2026-04-18T20:58:00Z,Tester Buyer-Smith,+14045550199,Atlanta Realtors Network: invitation to our May mixer. 🙏,"7502 Peachtree St, Roswell, GA",Fulton,,marketing_promo,P3,ARCHIVE
WA-0528,whatsapp,2026-04-29T09:39:00Z,Tester Buyer-Smith,+14045550199,"Yoga class moved to 7am tomorrow. Want to come?

Also - can you let me know by tomorrow?","991 Sycamore Blvd, Atlanta, GA",Fulton,,personal,P3,ARCHIVE
WA-0529,whatsapp,2026-03-19T12:25:00Z,Tester Buyer-Smith,+14045550199,"Urgent: your bank account needs verification. Visit https://phish.example/ 🙏

Also - can you let me know by tomorrow?","5475 Pine Rd, Cumming, GA",Forsyth,,spam,P3,ARCHIVE
WA-0530,whatsapp,2026-03-26T17:34:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
Just confirming the security deposit is $1,500 not $2,000 like the email said.","541 Birch Ct, Atlanta, GA",Fulton,,billing,P3,Noa
WA-0531,whatsapp,2026-03-31T22:00:00Z,Tester Buyer-Smith,+14045550199,"Could you send me the seller's disclosure for 4716 Birch Ct, Decatur, GA (MLS MLS-7521136)?","4716 Birch Ct, Decatur, GA",DeKalb,MLS-7521136,document,P2,Noa
WA-0532,whatsapp,2026-04-05T11:10:00Z,Tester Buyer-Smith,+14045550199,"Looking for a 3BR/2BA in Fulton county under $550k. Do you have anything coming up?

Also - can you let me know by tomorrow?","3244 Cedar Trail, Atlanta, GA",Fulton,,buyer_lead,P2,Nathalie
WA-0533,whatsapp,2026-04-19T21:59:00Z,Tester Buyer-Smith,+14045550199,"Insurance renewal for 1345 Sycamore Blvd, Kennesaw, GA is due next month.

Also - can you let me know by tomorrow?","1345 Sycamore Blvd, Kennesaw, GA",Cobb,,admin,P3,Noa
WA-0534,whatsapp,2026-03-23T21:02:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
Pickup at school is at 3:15 today, can you grab the kids?","4483 Birch Ct, Sugar Hill, GA",Gwinnett,,personal,P3,ARCHIVE
WA-0535,whatsapp,2026-04-03T12:11:00Z,Tester Buyer-Smith,+14045550199,"Gas leak smell in the apartment, I called 911. 1635 Riverbend Way, Roswell, GA

Also - can you let me know by tomorrow?","1635 Riverbend Way, Roswell, GA",Fulton,,tenant_issue,P0,Nathalie
WA-0536,whatsapp,2026-04-26T21:14:00Z,Tester Buyer-Smith,+14045550199,Looking for a 3BR/2BA in Cobb county under $550k. Do you have anything coming up?,"4616 Riverbend Way, Kennesaw, GA",Cobb,,buyer_lead,P2,Fabi
WA-0537,whatsapp,2026-05-09T11:45:00Z,Tester Buyer-Smith,+14045550199,"Insurance renewal for 9891 Maple Dr, Canton, GA is due next month. 🙏","9891 Maple Dr, Canton, GA",Cherokee,,admin,P3,Noa
WA-0538,whatsapp,2026-04-10T04:54:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
Need to renew the lease at 8872 Riverbend Way, Canton, GA. Can you send the renewal terms?

Also - can you let me know by tomorrow?","8872 Riverbend Way, Canton, GA",Cherokee,,contract,P2,Noa
WA-0539,whatsapp,2026-03-30T09:43:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
FLASH SALE - 50% off everything at our store this weekend only!","4776 Cedar Trail, Cumming, GA",Forsyth,,marketing_promo,P3,ARCHIVE
WA-0540,whatsapp,2026-05-07T19:14:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
CLAIM YOUR PRIZE NOW - you've won $10,000! Click here: http://scam.example/ 🙏","3034 Riverbend Way, Smyrna, GA",Cobb,,spam,P3,ARCHIVE
WA-0541,whatsapp,2026-04-26T06:54:00Z,Tester Buyer-Smith,+14045550199,"Locked out of 8387 Sycamore Blvd, Decatur, GA at 11pm with the kids in the car. 🙏","8387 Sycamore Blvd, Decatur, GA",DeKalb,,tenant_issue,P0,Nathalie
WA-0542,whatsapp,2026-04-09T05:26:00Z,Tester Buyer-Smith,+14045550199,"Got the inspection report back. There are 3 items I'd like to negotiate. 🙏

Also - can you let me know by tomorrow?","788 Peachtree St, Smyrna, GA",Cobb,,deal,P1,Nathalie
WA-0543,whatsapp,2026-05-04T20:44:00Z,Tester Buyer-Smith,+14045550199,"Our offer on 9711 Riverbend Way, Smyrna, GA expires at 5pm today, can you confirm acceptance?? 🙏","9711 Riverbend Way, Smyrna, GA",Cobb,,buyer_lead,P0,Fabi
WA-0544,whatsapp,2026-05-01T08:45:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
Pickup at school is at 3:15 today, can you grab the kids?","7216 Pine Rd, Decatur, GA",DeKalb,,personal,P3,ARCHIVE
WA-0545,whatsapp,2026-05-03T08:11:00Z,Tester Buyer-Smith,+14045550199,Considering listing the property in Cherokee - can we schedule a CMA?,"6494 Sycamore Blvd, Canton, GA",Cherokee,,seller_lead,P2,Fabi
WA-0546,whatsapp,2026-04-24T20:45:00Z,Tester Buyer-Smith,+14045550199,"No heat for 2 days now, my baby is freezing. 2685 Magnolia Ln, Marietta, GA

Also - can you let me know by tomorrow?","2685 Magnolia Ln, Marietta, GA",Cobb,,tenant_issue,P0,Nathalie
WA-0547,whatsapp,2026-04-05T17:37:00Z,Tester Buyer-Smith,+14045550199,"Bathroom faucet is dripping non-stop, can a plumber come look? 🙏

Also - can you let me know by tomorrow?","8581 Riverbend Way, Duluth, GA",Gwinnett,,tenant_issue,P2,Nathalie
WA-0548,whatsapp,2026-04-09T02:15:00Z,Tester Buyer-Smith,+14045550199,"Light bulb in the hallway burned out, no rush. 🙏","8912 Pine Rd, Smyrna, GA",Cobb,,maintenance,P3,Noa
WA-0549,whatsapp,2026-04-17T02:52:00Z,Tester Buyer-Smith,+14045550199,"The painter quoted $1,800 for unit B at 9180 Willow Pkwy, Atlanta, GA - does that look right? 🙏","9180 Willow Pkwy, Atlanta, GA",Fulton,,vendor,P2,Noa
WA-0550,whatsapp,2026-03-28T12:21:00Z,Tester Buyer-Smith,+14045550199,"Hi Nathalie, I'd like to sell my house at 9039 Riverbend Way, Atlanta, GA. What's the market like in Fulton right now?","9039 Riverbend Way, Atlanta, GA",Fulton,,seller_lead,P2,Nathalie
WA-0551,whatsapp,2026-04-21T20:27:00Z,Tester Buyer-Smith,+14045550199,"Pickup at school is at 3:15 today, can you grab the kids?","1737 Willow Pkwy, Brookhaven, GA",DeKalb,,personal,P3,ARCHIVE
WA-0552,whatsapp,2026-05-09T06:22:00Z,Tester Buyer-Smith,+14045550199,"Lender needs proof of homeowners insurance by end of day.

Also - can you let me know by tomorrow?","4492 Peachtree St, Canton, GA",Cherokee,,document,P1,Noa
WA-0553,whatsapp,2026-05-10T19:12:00Z,Tester Buyer-Smith,+14045550199,"The dog has a vet appointment Thursday at 10am.

Also - can you let me know by tomorrow?","2678 Maple Dr, Sandy Springs, GA",Fulton,,personal,P3,ARCHIVE
WA-0554,whatsapp,2026-04-04T06:22:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
The painter quoted $1,800 for unit B at 1601 Peachtree St, Canton, GA - does that look right?

Also - can you let me know by tomorrow?","1601 Peachtree St, Canton, GA",Cherokee,,vendor,P2,Noa
WA-0555,whatsapp,2026-04-29T17:52:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
Mom's birthday is next week - did you order the cake? 🙏","726 Maple Dr, Lawrenceville, GA",Gwinnett,,personal,P3,ARCHIVE
WA-0556,whatsapp,2026-05-11T17:47:00Z,Tester Buyer-Smith,+14045550199,Crypto opportunity - 300% return guaranteed. Reply YES.,"9213 Pine Rd, Cumming, GA",Forsyth,,spam,P3,ARCHIVE
WA-0557,whatsapp,2026-04-29T15:38:00Z,Tester Buyer-Smith,+14045550199,"No heat for 2 days now, my baby is freezing. 9550 Oak Ave, Cumming, GA","9550 Oak Ave, Cumming, GA",Forsyth,,tenant_issue,P0,Nathalie
WA-0558,whatsapp,2026-04-23T06:30:00Z,Tester Buyer-Smith,+14045550199,"Can we set up a walkthrough next Tuesday for the move-out at 937 Magnolia Ln, Lawrenceville, GA?

Also - can you let me know by tomorrow?","937 Magnolia Ln, Lawrenceville, GA",Gwinnett,,scheduling,P2,Noa
WA-0559,whatsapp,2026-03-25T21:32:00Z,Tester Buyer-Smith,+14045550199,"Running 15 min late to the showing at 8738 Maple Dr, Cumming, GA, please tell the agent.","8738 Maple Dr, Cumming, GA",Forsyth,,showing,P1,Fabi
WA-0560,whatsapp,2026-04-07T09:05:00Z,Tester Buyer-Smith,+14045550199,Crypto opportunity - 300% return guaranteed. Reply YES.,"5407 Peachtree St, Dunwoody, GA",DeKalb,,spam,P3,ARCHIVE
WA-0561,whatsapp,2026-03-29T20:19:00Z,Tester Buyer-Smith,+14045550199,"Counter-offer received on 7128 Peachtree St, Kennesaw, GA - they want 5k more. What do you think? 🙏","7128 Peachtree St, Kennesaw, GA",Cobb,,deal,P1,Nathalie
WA-0562,whatsapp,2026-05-02T18:02:00Z,Tester Buyer-Smith,+14045550199,"I'm at 8934 Cedar Trail, Kennesaw, GA but the door is locked. Are you on the way?","8934 Cedar Trail, Kennesaw, GA",Cobb,,showing,P1,Fabi
WA-0563,whatsapp,2026-03-28T14:04:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
Pickup at school is at 3:15 today, can you grab the kids?","5087 Cedar Trail, Dunwoody, GA",DeKalb,,personal,P3,ARCHIVE
WA-0564,whatsapp,2026-03-26T17:52:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
Got a late fee but I have proof I paid on time. Can we sort this out? 🙏","5912 Peachtree St, Cumming, GA",Forsyth,,billing,P2,Noa
WA-0565,whatsapp,2026-04-30T23:13:00Z,Tester Buyer-Smith,+14045550199,"Plumber invoice for 5107 Sycamore Blvd, Sandy Springs, GA - approving with your sign-off.","5107 Sycamore Blvd, Sandy Springs, GA",Fulton,,vendor,P3,Noa
WA-0566,whatsapp,2026-03-22T04:28:00Z,Tester Buyer-Smith,+14045550199,"Vendor said they'd be here at 10am, no show. Can you check on them? 🙏","7863 Cedar Trail, Canton, GA",Cherokee,,maintenance,P2,Noa
WA-0567,whatsapp,2026-04-20T23:15:00Z,Tester Buyer-Smith,+14045550199,"Giving 30 days' notice - moving out by end of next month. 3955 Peachtree St, Cumming, GA 🙏","3955 Peachtree St, Cumming, GA",Forsyth,,contract,P1,Noa
WA-0568,whatsapp,2026-03-18T16:25:00Z,Tester Buyer-Smith,+14045550199,Need to move ASAP - relocating for work in 3 weeks. Can you call me today?,"5004 Pine Rd, Cumming, GA",Forsyth,,buyer_lead,P1,Fabi
WA-0569,whatsapp,2026-03-31T02:31:00Z,Tester Buyer-Smith,+14045550199,"EMERGENCY - water is pouring from the ceiling in unit at 1058 Peachtree St, Brookhaven, GA!!","1058 Peachtree St, Brookhaven, GA",DeKalb,,tenant_issue,P0,Nathalie
WA-0570,whatsapp,2026-05-05T18:36:00Z,Tester Buyer-Smith,+14045550199,"The work order #4421 for the dishwasher - any update?

Also - can you let me know by tomorrow?","7062 Sycamore Blvd, Smyrna, GA",Cobb,,maintenance,P2,Noa
WA-0571,whatsapp,2026-04-09T23:21:00Z,Tester Buyer-Smith,+14045550199,Question on clause 7.b of the contract - what does 'as-is' really mean here? 🙏,"4981 Willow Pkwy, Marietta, GA",Cobb,,contract,P2,Noa
WA-0572,whatsapp,2026-04-11T03:19:00Z,Tester Buyer-Smith,+14045550199,"Vendor said they'd be here at 10am, no show. Can you check on them?","6291 Willow Pkwy, Woodstock, GA",Cherokee,,maintenance,P2,Noa
WA-0573,whatsapp,2026-04-01T16:10:00Z,Tester Buyer-Smith,+14045550199,"Could you send me the seller's disclosure for 6276 Magnolia Ln, Cumming, GA (MLS MLS-7577024)?

Also - can you let me know by tomorrow?","6276 Magnolia Ln, Cumming, GA",Forsyth,MLS-7577024,document,P2,Noa
WA-0574,whatsapp,2026-05-05T02:55:00Z,Tester Buyer-Smith,+14045550199,Lender needs proof of homeowners insurance by end of day.,"3863 Cedar Trail, Cumming, GA",Forsyth,,document,P1,Noa
WA-0575,whatsapp,2026-04-06T21:30:00Z,Tester Buyer-Smith,+14045550199,"Insurance renewal for 6761 Sycamore Blvd, Cumming, GA is due next month. 🙏

Also - can you let me know by tomorrow?","6761 Sycamore Blvd, Cumming, GA",Forsyth,,admin,P3,Noa
WA-0576,whatsapp,2026-03-18T22:07:00Z,Tester Buyer-Smith,+14045550199,"Can we move tomorrow's showing at 1237 Willow Pkwy, Cumming, GA from 4pm to 6pm?","1237 Willow Pkwy, Cumming, GA",Forsyth,,showing,P2,Fabi
WA-0577,whatsapp,2026-05-14T03:43:00Z,Tester Buyer-Smith,+14045550199,Urgent: your bank account needs verification. Visit https://phish.example/,"9876 Cedar Trail, Brookhaven, GA",DeKalb,,spam,P3,ARCHIVE
WA-0578,whatsapp,2026-03-27T12:30:00Z,Tester Buyer-Smith,+14045550199,"CLAIM YOUR PRIZE NOW - you've won $10,000! Click here: http://scam.example/ 🙏","7265 Oak Ave, Lawrenceville, GA",Gwinnett,,spam,P3,ARCHIVE
WA-0579,whatsapp,2026-05-03T00:43:00Z,Tester Buyer-Smith,+14045550199,"FLASH SALE - 50% off everything at our store this weekend only!

Also - can you let me know by tomorrow?","1700 Pine Rd, Decatur, GA",DeKalb,,marketing_promo,P3,ARCHIVE
WA-0580,whatsapp,2026-05-01T02:19:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
Running 15 min late to the showing at 5194 Magnolia Ln, Sugar Hill, GA, please tell the agent.

Also - can you let me know by tomorrow?","5194 Magnolia Ln, Sugar Hill, GA",Gwinnett,,showing,P1,Fabi
WA-0581,whatsapp,2026-04-06T14:14:00Z,Tester Buyer-Smith,+14045550199,"EMERGENCY - water is pouring from the ceiling in unit at 9882 Willow Pkwy, Roswell, GA!!

Also - can you let me know by tomorrow?","9882 Willow Pkwy, Roswell, GA",Fulton,,tenant_issue,P0,Nathalie
WA-0582,whatsapp,2026-03-28T14:20:00Z,Tester Buyer-Smith,+14045550199,Considering listing the property in Forsyth - can we schedule a CMA?,"5635 Magnolia Ln, Cumming, GA",Forsyth,,seller_lead,P2,Fabi
WA-0583,whatsapp,2026-03-20T08:01:00Z,Tester Buyer-Smith,+14045550199,Dentist appointment confirmed for Tuesday 2pm. 🙏,"4840 Magnolia Ln, Lawrenceville, GA",Gwinnett,,personal,P3,ARCHIVE
WA-0584,whatsapp,2026-04-25T16:20:00Z,Tester Buyer-Smith,+14045550199,"Pickup at school is at 3:15 today, can you grab the kids? 🙏","9661 Peachtree St, Woodstock, GA",Cherokee,,personal,P3,ARCHIVE
WA-0585,whatsapp,2026-05-04T17:00:00Z,Tester Buyer-Smith,+14045550199,"Counter-offer received on 5124 Sycamore Blvd, Roswell, GA - they want 5k more. What do you think?

Also - can you let me know by tomorrow?","5124 Sycamore Blvd, Roswell, GA",Fulton,,deal,P1,Nathalie
WA-0586,whatsapp,2026-03-18T14:17:00Z,Tester Buyer-Smith,+14045550199,Dentist appointment confirmed for Tuesday 2pm.,"7279 Birch Ct, Sugar Hill, GA",Gwinnett,,personal,P3,ARCHIVE
WA-0587,whatsapp,2026-04-05T06:49:00Z,Tester Buyer-Smith,+14045550199,"Hi Nathalie, I'd like to sell my house at 4315 Magnolia Ln, Duluth, GA. What's the market like in Gwinnett right now?","4315 Magnolia Ln, Duluth, GA",Gwinnett,,seller_lead,P2,Fabi
WA-0588,whatsapp,2026-04-14T16:12:00Z,Tester Buyer-Smith,+14045550199,"Need your signature on the addendum for 9454 Sycamore Blvd, Brookhaven, GA before 5pm.","9454 Sycamore Blvd, Brookhaven, GA",DeKalb,,contract,P1,Noa
WA-0589,whatsapp,2026-05-16T17:35:00Z,Tester Buyer-Smith,+14045550199,"Bathroom faucet is dripping non-stop, can a plumber come look?

Also - can you let me know by tomorrow?","6135 Riverbend Way, Woodstock, GA",Cherokee,,tenant_issue,P2,Nathalie
WA-0590,whatsapp,2026-03-30T22:31:00Z,Tester Buyer-Smith,+14045550199,"Insurance renewal for 5096 Magnolia Ln, Cumming, GA is due next month.","5096 Magnolia Ln, Cumming, GA",Forsyth,,admin,P3,Noa
WA-0591,whatsapp,2026-04-06T05:00:00Z,Tester Buyer-Smith,+14045550199,"Looking for a 3BR/2BA in Forsyth county under $550k. Do you have anything coming up?

Also - can you let me know by tomorrow?","8796 Peachtree St, Cumming, GA",Forsyth,,buyer_lead,P2,Fabi
WA-0592,whatsapp,2026-03-20T01:45:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
The dog has a vet appointment Thursday at 10am.","9957 Birch Ct, Roswell, GA",Fulton,,personal,P3,ARCHIVE
WA-0593,whatsapp,2026-04-17T06:04:00Z,Tester Buyer-Smith,+14045550199,"Need to renew the lease at 375 Magnolia Ln, Brookhaven, GA. Can you send the renewal terms?","375 Magnolia Ln, Brookhaven, GA",DeKalb,,contract,P2,Noa
WA-0594,whatsapp,2026-03-29T05:00:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
Gas leak smell in the apartment, I called 911. 9780 Peachtree St, Woodstock, GA

Also - can you let me know by tomorrow?","9780 Peachtree St, Woodstock, GA",Cherokee,,tenant_issue,P0,Nathalie
WA-0595,whatsapp,2026-05-11T20:11:00Z,Tester Buyer-Smith,+14045550199,"Just confirming the security deposit is $1,500 not $2,000 like the email said.","544 Birch Ct, Decatur, GA",DeKalb,,billing,P3,Noa
WA-0596,whatsapp,2026-04-16T16:10:00Z,Tester Buyer-Smith,+14045550199,"Hey, want to grab dinner Friday at that new ramen place?

Also - can you let me know by tomorrow?","6740 Birch Ct, Marietta, GA",Cobb,,personal,P3,ARCHIVE
WA-0597,whatsapp,2026-04-05T11:41:00Z,Tester Buyer-Smith,+14045550199,"Light bulb in the hallway burned out, no rush. 🙏","3256 Pine Rd, Duluth, GA",Gwinnett,,maintenance,P3,Noa
WA-0598,whatsapp,2026-04-18T20:53:00Z,Tester Buyer-Smith,+14045550199,"I'm at 5691 Peachtree St, Sugar Hill, GA but the door is locked. Are you on the way?","5691 Peachtree St, Sugar Hill, GA",Gwinnett,,showing,P1,Fabi
WA-0599,whatsapp,2026-05-17T10:08:00Z,Tester Buyer-Smith,+14045550199,"Light bulb in the hallway burned out, no rush.","4485 Pine Rd, Decatur, GA",DeKalb,,maintenance,P3,Noa
WA-0600,whatsapp,2026-04-10T05:50:00Z,Tester Buyer-Smith,+14045550199,"Can we set up a walkthrough next Tuesday for the move-out at 3486 Magnolia Ln, Smyrna, GA?

Also - can you let me know by tomorrow?","3486 Magnolia Ln, Smyrna, GA",Cobb,,scheduling,P2,Noa
WA-0601,whatsapp,2026-04-10T03:46:00Z,Tester Buyer-Smith,+14045550199,"Neighbor in unit B has been playing loud music until 2am for a week. 3031 Maple Dr, Kennesaw, GA","3031 Maple Dr, Kennesaw, GA",Cobb,,tenant_issue,P2,Nathalie
WA-0602,whatsapp,2026-04-29T05:21:00Z,Tester Buyer-Smith,+14045550199,"AC stopped cooling at 9365 Oak Ave, Atlanta, GA. Indoor temp is 84F.","9365 Oak Ave, Atlanta, GA",Fulton,,tenant_issue,P1,Nathalie
WA-0603,whatsapp,2026-05-15T15:23:00Z,Tester Buyer-Smith,+14045550199,"CLAIM YOUR PRIZE NOW - you've won $10,000! Click here: http://scam.example/","9402 Peachtree St, Cumming, GA",Forsyth,,spam,P3,ARCHIVE
WA-0604,whatsapp,2026-05-04T05:03:00Z,Tester Buyer-Smith,+14045550199,"Plumber invoice for 934 Sycamore Blvd, Roswell, GA - approving with your sign-off. 🙏","934 Sycamore Blvd, Roswell, GA",Fulton,,vendor,P3,Noa
WA-0605,whatsapp,2026-04-23T11:18:00Z,Tester Buyer-Smith,+14045550199,Mom's birthday is next week - did you order the cake?,"8018 Cedar Trail, Cumming, GA",Forsyth,,personal,P3,ARCHIVE
WA-0606,whatsapp,2026-04-27T03:41:00Z,Tester Buyer-Smith,+14045550199,"No heat for 2 days now, my baby is freezing. 9576 Peachtree St, Cumming, GA

Also - can you let me know by tomorrow?","9576 Peachtree St, Cumming, GA",Forsyth,,tenant_issue,P0,Nathalie
WA-0607,whatsapp,2026-04-03T08:57:00Z,Tester Buyer-Smith,+14045550199,"Vendor said they'd be here at 10am, no show. Can you check on them?","1899 Willow Pkwy, Canton, GA",Cherokee,,maintenance,P2,Noa
WA-0608,whatsapp,2026-05-07T00:14:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
FLASH SALE - 50% off everything at our store this weekend only!","9547 Magnolia Ln, Brookhaven, GA",DeKalb,,marketing_promo,P3,ARCHIVE
WA-0609,whatsapp,2026-03-21T01:16:00Z,Tester Buyer-Smith,+14045550199,Considering listing the property in Gwinnett - can we schedule a CMA?,"827 Riverbend Way, Duluth, GA",Gwinnett,,seller_lead,P2,Fabi
WA-0610,whatsapp,2026-03-24T01:58:00Z,Tester Buyer-Smith,+14045550199,Boost your listings with our premium photography package.,"5033 Birch Ct, Sugar Hill, GA",Gwinnett,,marketing_promo,P3,ARCHIVE
WA-0611,whatsapp,2026-04-04T20:34:00Z,Tester Buyer-Smith,+14045550199,"Insurance renewal for 7242 Sycamore Blvd, Atlanta, GA is due next month.","7242 Sycamore Blvd, Atlanta, GA",Fulton,,admin,P3,Noa
