msg_id,channel,received_at,sender_name,sender_phone,body,address_in_msg,county_in_msg,listing_in_msg,expected_topic,expected_urgency,expected_owner
SMS-0500,sms,2026-04-03T15:17:00Z,Tester Buyer-Smith,+14045550199,"Hi, I saw the listing at 8302 Willow Pkwy, Cumming, GA. Is it still available? I'd love a tour this weekend.","8302 Willow Pkwy, Cumming, GA",Forsyth,,buyer_lead,P2,Fabi
SMS-0501,sms,2026-05-16T12:31:00Z,Tester Buyer-Smith,+14045550199,I'm a Nigerian prince and need your help moving $25M...,"9581 Oak Ave, Cumming, GA",Forsyth,,spam,P3,ARCHIVE
SMS-0502,sms,2026-05-10T08:30:00Z,Tester Buyer-Smith,+14045550199,Mom's birthday is next week - did you order the cake?,"3229 Maple Dr, Duluth, GA",Gwinnett,,personal,P3,ARCHIVE
SMS-0503,sms,2026-03-28T11:27:00Z,Tester Buyer-Smith,+14045550199,Lender needs proof of homeowners insurance by end of day.,"9607 Peachtree St, Woodstock, GA",Cherokee,,document,P1,Noa
SMS-0504,sms,2026-04-01T14:52:00Z,Tester Buyer-Smith,+14045550199,"Need to renew the lease at 3222 Pine Rd, Brookhaven, GA. Can you send the renewal terms?","3222 Pine Rd, Brookhaven, GA",DeKalb,,contract,P2,Noa
SMS-0505,sms,2026-04-11T03:36:00Z,Tester Buyer-Smith,+14045550199,"Need your signature on the addendum for 8933 Willow Pkwy, Dunwoody, GA before 5pm.","8933 Willow Pkwy, Dunwoody, GA",DeKalb,,contract,P1,Noa
SMS-0506,sms,2026-05-13T06:54:00Z,Tester Buyer-Smith,+14045550199,"Neighbor in unit B has been playing loud music until 2am for a week. 5994 Riverbend Way, Dunwoody, GA","5994 Riverbend Way, Dunwoody, GA",DeKalb,,tenant_issue,P2,Nathalie
SMS-0507,sms,2026-03-21T03:34:00Z,Tester Buyer-Smith,+14045550199,Lender needs proof of homeowners insurance by end of day.,"5401 Cedar Trail, Decatur, GA",DeKalb,,document,P1,Noa
SMS-0508,sms,2026-03-23T05:46:00Z,Tester Buyer-Smith,+14045550199,Dentist appointment confirmed for Tuesday 2pm.,"5431 Willow Pkwy, Atlanta, GA",Fulton,,personal,P3,ARCHIVE
SMS-0509,sms,2026-04-08T23:19:00Z,Tester Buyer-Smith,+14045550199,Lender needs proof of homeowners insurance by end of day.,"9945 Pine Rd, Lawrenceville, GA",Gwinnett,,document,P1,Noa
SMS-0510,sms,2026-04-20T20:05:00Z,Tester Buyer-Smith,+14045550199,"Vendor said they'd be here at 10am, no show. Can you check on them?","6731 Sycamore Blvd, Decatur, GA",DeKalb,,maintenance,P2,Noa
SMS-0511,sms,2026-05-08T19:26:00Z,Tester Buyer-Smith,+14045550199,Got the inspection report back. There are 3 items I'd like to negotiate.,"5453 Birch Ct, Sugar Hill, GA",Gwinnett,,deal,P1,Nathalie
SMS-0512,sms,2026-03-28T11:23:00Z,Tester Buyer-Smith,+14045550199,"EMERGENCY - water is pouring from the ceiling in unit at 6035 Oak Ave, Sugar Hill, GA!!","6035 Oak Ave, Sugar Hill, GA",Gwinnett,,tenant_issue,P0,Nathalie
SMS-0513,sms,2026-04-08T07:08:00Z,Tester Buyer-Smith,+14045550199,"I'm at 2955 Riverbend Way, Decatur, GA but the door is locked. Are you on the way?","2955 Riverbend Way, Decatur, GA",DeKalb,,showing,P1,Nathalie
SMS-0514,sms,2026-05-03T04:53:00Z,Tester Buyer-Smith,+14045550199,"The painter quoted $1,800 for unit B at 3592 Pine Rd, Sandy Springs, GA - does that look right?","3592 Pine Rd, Sandy Springs, GA",Fulton,,vendor,P2,Noa
SMS-0515,sms,2026-05-05T15:04:00Z,Tester Buyer-Smith,+14045550199,"Appraisal came in at $620k for 2882 Maple Dr, Cumming, GA. Numbers look good.","2882 Maple Dr, Cumming, GA",Forsyth,,deal,P2,Nathalie
SMS-0516,sms,2026-03-27T08:15:00Z,Tester Buyer-Smith,+14045550199,I paid rent on the 1st but it doesn't show in the portal yet.,"5663 Magnolia Ln, Duluth, GA",Gwinnett,,billing,P2,Noa
SMS-0517,sms,2026-05-14T13:45:00Z,Tester Buyer-Smith,+14045550199,Mom's birthday is next week - did you order the cake?,"7328 Riverbend Way, Dunwoody, GA",DeKalb,,personal,P3,ARCHIVE
SMS-0518,sms,2026-04-28T07:55:00Z,Tester Buyer-Smith,+14045550199,"Need your signature on the addendum for 9320 Sycamore Blvd, Roswell, GA before 5pm.","9320 Sycamore Blvd, Roswell, GA",Fulton,,contract,P1,Noa
SMS-0519,sms,2026-03-24T10:06:00Z,Tester Buyer-Smith,+14045550199,Closing tomorrow at 9am and the wire instructions look wrong - help!,"2589 Maple Dr, Marietta, GA",Cobb,,deal,P0,Nathalie
SMS-0520,sms,2026-04-30T02:31:00Z,Tester Buyer-Smith,+14045550199,Saw a roach in the kitchen - can pest control come this week?,"8768 Sycamore Blvd, Sandy Springs, GA",Fulton,,tenant_issue,P2,Nathalie
SMS-0521,sms,2026-05-08T09:49:00Z,Tester Buyer-Smith,+14045550199,Got the inspection report back. There are 3 items I'd like to negotiate.,"5082 Peachtree St, Atlanta, GA",Fulton,,deal,P1,Nathalie
SMS-0522,sms,2026-04-04T10:21:00Z,Tester Buyer-Smith,+14045550199,"Giving 30 days' notice - moving out by end of next month. 942 Willow Pkwy, Atlanta, GA","942 Willow Pkwy, Atlanta, GA",Fulton,,contract,P1,Noa
SMS-0523,sms,2026-05-17T06:14:00Z,Tester Buyer-Smith,+14045550199,Mom's birthday is next week - did you order the cake?,"246 Maple Dr, Atlanta, GA",Fulton,,personal,P3,ARCHIVE
SMS-0524,sms,2026-04-02T23:23:00Z,Tester Buyer-Smith,+14045550199,I'm a Nigerian prince and need your help moving $25M...,"351 Magnolia Ln, Sugar Hill, GA",Gwinnett,,spam,P3,ARCHIVE
SMS-0525,sms,2026-03-19T14:35:00Z,Tester Buyer-Smith,+14045550199,"Can we set up a walkthrough next Tuesday for the move-out at 9253 Peachtree St, Roswell, GA?","9253 Peachtree St, Roswell, GA",Fulton,,scheduling,P2,Noa
SMS-0526,sms,2026-05-15T07:30:00Z,Tester Buyer-Smith,+14045550199,"Light bulb in the hallway burned out, no rush.","6870 Birch Ct, Cumming, GA",Forsyth,,maintenance,P3,Noa
SMS-0527,sms,2026-05-05T18:32:00Z,Tester Buyer-Smith,+14045550199,FLASH SALE - 50% off everything at our store this weekend only!,"354 Birch Ct, Cumming, GA",Forsyth,,marketing_promo,P3,ARCHIVE
SMS-0528,sms,2026-03-30T17:12:00Z,Tester Buyer-Smith,+14045550199,"Counter-offer received on 485 Oak Ave, Marietta, GA - they want 5k more. What do you think?","485 Oak Ave, Marietta, GA",Cobb,,deal,P1,Nathalie
SMS-0529,sms,2026-04-18T09:49:00Z,Tester Buyer-Smith,+14045550199,"The painter quoted $1,800 for unit B at 9274 Peachtree St, Canton, GA - does that look right?","9274 Peachtree St, Canton, GA",Cherokee,,vendor,P2,Noa
SMS-0530,sms,2026-04-15T09:31:00Z,Tester Buyer-Smith,+14045550199,"Giving 30 days' notice - moving out by end of next month. 3709 Cedar Trail, Decatur, GA","3709 Cedar Trail, Decatur, GA",DeKalb,,contract,P1,Noa
SMS-0531,sms,2026-05-17T07:11:00Z,Tester Buyer-Smith,+14045550199,"Our offer on 2975 Cedar Trail, Sugar Hill, GA expires at 5pm today, can you confirm acceptance??","2975 Cedar Trail, Sugar Hill, GA",Gwinnett,,buyer_lead,P0,Fabi
SMS-0532,sms,2026-03-22T22:10:00Z,Tester Buyer-Smith,+14045550199,Considering listing the property in Gwinnett - can we schedule a CMA?,"7049 Oak Ave, Duluth, GA",Gwinnett,,seller_lead,P2,Fabi
SMS-0533,sms,2026-04-28T07:30:00Z,Tester Buyer-Smith,+14045550199,"Light bulb in the hallway burned out, no rush.","8665 Maple Dr, Atlanta, GA",Fulton,,maintenance,P3,Noa
SMS-0534,sms,2026-04-24T12:39:00Z,Tester Buyer-Smith,+14045550199,FLASH SALE - 50% off everything at our store this weekend only!,"5576 Cedar Trail, Brookhaven, GA",DeKalb,,marketing_promo,P3,ARCHIVE
SMS-0535,sms,2026-03-28T20:02:00Z,Tester Buyer-Smith,+14045550199,Looking for a 3BR/2BA in Gwinnett county under $550k. Do you have anything coming up?,"1863 Willow Pkwy, Duluth, GA",Gwinnett,,buyer_lead,P2,Fabi
SMS-0536,sms,2026-03-27T20:19:00Z,Tester Buyer-Smith,+14045550199,"Neighbor in unit B has been playing loud music until 2am for a week. 9973 Maple Dr, Sugar Hill, GA","9973 Maple Dr, Sugar Hill, GA",Gwinnett,,tenant_issue,P2,Nathalie
SMS-0537,sms,2026-05-05T09:41:00Z,Tester Buyer-Smith,+14045550199,Lender needs proof of homeowners insurance by end of day.,"8635 Pine Rd, Canton, GA",Cherokee,,document,P1,Noa
SMS-0538,sms,2026-03-18T23:31:00Z,Tester Buyer-Smith,+14045550199,"CLAIM YOUR PRIZE NOW - you've won $10,000! Click here: http://scam.example/","1702 Birch Ct, Duluth, GA",Gwinnett,,spam,P3,ARCHIVE
SMS-0539,sms,2026-04-30T09:26:00Z,Tester Buyer-Smith,+14045550199,"Counter-offer received on 4535 Pine Rd, Brookhaven, GA - they want 5k more. What do you think?","4535 Pine Rd, Brookhaven, GA",DeKalb,,deal,P1,Nathalie
SMS-0540,sms,2026-05-12T15:37:00Z,Tester Buyer-Smith,+14045550199,"Need your signature on the addendum for 3443 Maple Dr, Canton, GA before 5pm.","3443 Maple Dr, Canton, GA",Cherokee,,contract,P1,Noa
SMS-0541,sms,2026-05-13T10:20:00Z,Tester Buyer-Smith,+14045550199,Atlanta Realtors Network: invitation to our May mixer.,"2897 Riverbend Way, Dunwoody, GA",DeKalb,,marketing_promo,P3,ARCHIVE
SMS-0542,sms,2026-03-23T00:32:00Z,Tester Buyer-Smith,+14045550199,Looking for a 3BR/2BA in DeKalb county under $550k. Do you have anything coming up?,"8891 Cedar Trail, Decatur, GA",DeKalb,,buyer_lead,P2,Nathalie
SMS-0543,sms,2026-05-11T11:58:00Z,Tester Buyer-Smith,+14045550199,Yoga class moved to 7am tomorrow. Want to come?,"5163 Peachtree St, Roswell, GA",Fulton,,personal,P3,ARCHIVE
SMS-0544,sms,2026-05-14T12:37:00Z,Tester Buyer-Smith,+14045550199,"CLAIM YOUR PRIZE NOW - you've won $10,000! Click here: http://scam.example/","4688 Sycamore Blvd, Decatur, GA",DeKalb,,spam,P3,ARCHIVE
SMS-0545,sms,2026-05-01T04:59:00Z,Tester Buyer-Smith,+14045550199,"Could you send me the seller's disclosure for 3100 Riverbend Way, Duluth, GA (MLS MLS-7016713)?","3100 Riverbend Way, Duluth, GA",Gwinnett,MLS-7016713,document,P2,Noa
SMS-0546,sms,2026-03-27T13:28:00Z,Tester Buyer-Smith,+14045550199,Need to move ASAP - relocating for work in 3 weeks. Can you call me today?,"4568 Pine Rd, Sandy Springs, GA",Fulton,,buyer_lead,P1,Nathalie
SMS-0547,sms,2026-05-13T14:19:00Z,Tester Buyer-Smith,+14045550199,"Hi, I saw the listing at 1725 Magnolia Ln, Lawrenceville, GA. Is it still available? I'd love a tour this weekend.","1725 Magnolia Ln, Lawrenceville, GA",Gwinnett,,buyer_lead,P2,Fabi
SMS-0548,sms,2026-03-31T02:58:00Z,Tester Buyer-Smith,+14045550199,I paid rent on the 1st but it doesn't show in the portal yet.,"552 Sycamore Blvd, Canton, GA",Cherokee,,billing,P2,Noa
SMS-0549,sms,2026-03-24T13:37:00Z,Tester Buyer-Smith,+14045550199,Crypto opportunity - 300% return guaranteed. Reply YES.,"4314 Willow Pkwy, Decatur, GA",DeKalb,,spam,P3,ARCHIVE
SMS-0550,sms,2026-04-04T23:26:00Z,Tester Buyer-Smith,+14045550199,"Can we move tomorrow's showing at 4292 Cedar Trail, Woodstock, GA from 4pm to 6pm?","4292 Cedar Trail, Woodstock, GA",Cherokee,,showing,P2,Fabi
SMS-0551,sms,2026-05-12T05:11:00Z,Tester Buyer-Smith,+14045550199,I'm a Nigerian prince and need your help moving $25M...,"1634 Peachtree St, Canton, GA",Cherokee,,spam,P3,ARCHIVE
SMS-0552,sms,2026-04-02T13:39:00Z,Tester Buyer-Smith,+14045550199,"Hey, want to grab dinner Friday at that new ramen place?","6542 Sycamore Blvd, Sandy Springs, GA",Fulton,,personal,P3,ARCHIVE
SMS-0553,sms,2026-05-12T22:10:00Z,Tester Buyer-Smith,+14045550199,"Our offer on 6963 Riverbend Way, Brookhaven, GA expires at 5pm today, can you confirm acceptance??","6963 Riverbend Way, Brookhaven, GA",DeKalb,,buyer_lead,P0,Nathalie
SMS-0554,sms,2026-04-15T09:36:00Z,Tester Buyer-Smith,+14045550199,Lender needs proof of homeowners insurance by end of day.,"9270 Birch Ct, Kennesaw, GA",Cobb,,document,P1,Noa
SMS-0555,sms,2026-04-06T09:28:00Z,Tester Buyer-Smith,+14045550199,Got the inspection report back. There are 3 items I'd like to negotiate.,"5953 Pine Rd, Cumming, GA",Forsyth,,deal,P1,Nathalie
SMS-0556,sms,2026-05-11T06:12:00Z,Tester Buyer-Smith,+14045550199,"Locked out of 4125 Pine Rd, Duluth, GA at 11pm with the kids in the car.","4125 Pine Rd, Duluth, GA",Gwinnett,,tenant_issue,P0,Nathalie
SMS-0557,sms,2026-03-27T01:30:00Z,Tester Buyer-Smith,+14045550199,"Can we move tomorrow's showing at 8162 Magnolia Ln, Brookhaven, GA from 4pm to 6pm?","8162 Magnolia Ln, Brookhaven, GA",DeKalb,,showing,P2,Nathalie
SMS-0558,sms,2026-04-26T21:45:00Z,Tester Buyer-Smith,+14045550199,"Pickup at school is at 3:15 today, can you grab the kids?","8002 Magnolia Ln, Atlanta, GA",Fulton,,personal,P3,ARCHIVE
SMS-0559,sms,2026-03-24T08:09:00Z,Tester Buyer-Smith,+14045550199,Considering listing the property in Forsyth - can we schedule a CMA?,"9857 Maple Dr, Cumming, GA",Forsyth,,seller_lead,P2,Fabi
SMS-0560,sms,2026-03-19T22:01:00Z,Tester Buyer-Smith,+14045550199,Are you a real estate agent? Try our new CRM free for 30 days.,"3033 Willow Pkwy, Woodstock, GA",Cherokee,,marketing_promo,P3,ARCHIVE
SMS-0561,sms,2026-04-05T10:50:00Z,Tester Buyer-Smith,+14045550199,Yoga class moved to 7am tomorrow. Want to come?,"4313 Pine Rd, Decatur, GA",DeKalb,,personal,P3,ARCHIVE
SMS-0562,sms,2026-03-28T11:17:00Z,Tester Buyer-Smith,+14045550199,"Pickup at school is at 3:15 today, can you grab the kids?","1675 Pine Rd, Woodstock, GA",Cherokee,,personal,P3,ARCHIVE
SMS-0563,sms,2026-03-23T08:44:00Z,Tester Buyer-Smith,+14045550199,"Need your signature on the addendum for 8423 Pine Rd, Brookhaven, GA before 5pm.","8423 Pine Rd, Brookhaven, GA",DeKalb,,contract,P1,Noa
SMS-0564,sms,2026-05-14T18:39:00Z,Tester Buyer-Smith,+14045550199,"Giving 30 days' notice - moving out by end of next month. 2808 Birch Ct, Decatur, GA","2808 Birch Ct, Decatur, GA",DeKalb,,contract,P1,Noa
SMS-0565,sms,2026-05-12T16:10:00Z,Tester Buyer-Smith,+14045550199,Urgent: your bank account needs verification. Visit https://phish.example/,"1288 Riverbend Way, Woodstock, GA",Cherokee,,spam,P3,ARCHIVE
SMS-0566,sms,2026-04-22T08:54:00Z,Tester Buyer-Smith,+14045550199,Your monthly newsletter from RealEstateDigest is here.,"604 Peachtree St, Kennesaw, GA",Cobb,,marketing_promo,P3,ARCHIVE
SMS-0567,sms,2026-05-06T20:02:00Z,Tester Buyer-Smith,+14045550199,Saw a roach in the kitchen - can pest control come this week?,"4179 Sycamore Blvd, Canton, GA",Cherokee,,tenant_issue,P2,Nathalie
SMS-0568,sms,2026-05-05T18:22:00Z,Tester Buyer-Smith,+14045550199,I'm a Nigerian prince and need your help moving $25M...,"2193 Pine Rd, Marietta, GA",Cobb,,spam,P3,ARCHIVE
SMS-0569,sms,2026-04-17T13:26:00Z,Tester Buyer-Smith,+14045550199,"No heat for 2 days now, my baby is freezing. 3740 Willow Pkwy, Cumming, GA","3740 Willow Pkwy, Cumming, GA",Forsyth,,tenant_issue,P0,Nathalie
SMS-0570,sms,2026-04-30T06:22:00Z,Tester Buyer-Smith,+14045550199,Lender needs proof of homeowners insurance by end of day.,"821 Willow Pkwy, Roswell, GA",Fulton,,document,P1,Noa
SMS-0571,sms,2026-04-08T18:54:00Z,Tester Buyer-Smith,+14045550199,Looking for a 3BR/2BA in DeKalb county under $550k. Do you have anything coming up?,"2416 Birch Ct, Decatur, GA",DeKalb,,buyer_lead,P2,Nathalie
SMS-0572,sms,2026-04-07T13:36:00Z,Tester Buyer-Smith,+14045550199,"Light bulb in the hallway burned out, no rush.","8073 Magnolia Ln, Canton, GA",Cherokee,,maintenance,P3,Noa
SMS-0573,sms,2026-03-20T03:04:00Z,Tester Buyer-Smith,+14045550199,Saw a roach in the kitchen - can pest control come this week?,"2399 Peachtree St, Cumming, GA",Forsyth,,tenant_issue,P2,Nathalie
SMS-0574,sms,2026-05-13T17:28:00Z,Tester Buyer-Smith,+14045550199,Boost your listings with our premium photography package.,"4419 Birch Ct, Smyrna, GA",Cobb,,marketing_promo,P3,ARCHIVE
SMS-0575,sms,2026-03-18T12:08:00Z,Tester Buyer-Smith,+14045550199,"AC stopped cooling at 6321 Sycamore Blvd, Woodstock, GA. Indoor temp is 84F.","6321 Sycamore Blvd, Woodstock, GA",Cherokee,,tenant_issue,P1,Nathalie
SMS-0576,sms,2026-05-11T22:24:00Z,Tester Buyer-Smith,+14045550199,Need to move ASAP - relocating for work in 3 weeks. Can you call me today?,"5065 Sycamore Blvd, Marietta, GA",Cobb,,buyer_lead,P1,Fabi
SMS-0577,sms,2026-04-09T11:10:00Z,Tester Buyer-Smith,+14045550199,Need to move ASAP - relocating for work in 3 weeks. Can you call me today?,"7289 Oak Ave, Brookhaven, GA",DeKalb,,buyer_lead,P1,Nathalie
SMS-0578,sms,2026-03-28T05:37:00Z,Tester Buyer-Smith,+14045550199,Looking for a 3BR/2BA in DeKalb county under $550k. Do you have anything coming up?,"136 Willow Pkwy, Dunwoody, GA",DeKalb,,buyer_lead,P2,Nathalie
SMS-0579,sms,2026-03-22T08:20:00Z,Tester Buyer-Smith,+14045550199,Looking for a 3BR/2BA in Cherokee county under $550k. Do you have anything coming up?,"303 Birch Ct, Woodstock, GA",Cherokee,,buyer_lead,P2,Fabi
SMS-0580,sms,2026-05-15T22:10:00Z,Tester Buyer-Smith,+14045550199,"Hey, want to grab dinner Friday at that new ramen place?","8141 Cedar Trail, Kennesaw, GA",Cobb,,personal,P3,ARCHIVE
SMS-0581,sms,2026-03-19T20:14:00Z,Tester Buyer-Smith,+14045550199,"Hi, I saw the listing at 1199 Magnolia Ln, Marietta, GA. Is it still available? I'd love a tour this weekend.","1199 Magnolia Ln, Marietta, GA",Cobb,,buyer_lead,P2,Fabi
SMS-0582,sms,2026-05-03T17:57:00Z,Tester Buyer-Smith,+14045550199,"Light bulb in the hallway burned out, no rush.","5106 Cedar Trail, Duluth, GA",Gwinnett,,maintenance,P3,Noa
SMS-0583,sms,2026-05-07T22:15:00Z,Tester Buyer-Smith,+14045550199,Closing tomorrow at 9am and the wire instructions look wrong - help!,"5026 Cedar Trail, Canton, GA",Cherokee,,deal,P0,Nathalie
SMS-0584,sms,2026-04-20T03:32:00Z,Tester Buyer-Smith,+14045550199,Boost your listings with our premium photography package.,"423 Pine Rd, Marietta, GA",Cobb,,marketing_promo,P3,ARCHIVE
SMS-0585,sms,2026-05-07T21:50:00Z,Tester Buyer-Smith,+14045550199,"Locked out of 2008 Peachtree St, Canton, GA at 11pm with the kids in the car.","2008 Peachtree St, Canton, GA",Cherokee,,tenant_issue,P0,Nathalie
SMS-0586,sms,2026-04-10T13:09:00Z,Tester Buyer-Smith,+14045550199,"Gas leak smell in the apartment, I called 911. 9236 Maple Dr, Brookhaven, GA","9236 Maple Dr, Brookhaven, GA",DeKalb,,tenant_issue,P0,Nathalie
SMS-0587,sms,2026-04-19T22:02:00Z,Tester Buyer-Smith,+14045550199,"Counter-offer received on 1390 Peachtree St, Roswell, GA - they want 5k more. What do you think?","1390 Peachtree St, Roswell, GA",Fulton,,deal,P1,Nathalie
SMS-0588,sms,2026-05-01T10:55:00Z,Tester Buyer-Smith,+14045550199,FYI we're out of milk. Can you grab some on the way home?,"4367 Pine Rd, Atlanta, GA",Fulton,,personal,P3,ARCHIVE
SMS-0589,sms,2026-05-05T09:08:00Z,Tester Buyer-Smith,+14045550199,Boost your listings with our premium photography package.,"8476 Riverbend Way, Roswell, GA",Fulton,,marketing_promo,P3,ARCHIVE
SMS-0590,sms,2026-04-03T11:43:00Z,Tester Buyer-Smith,+14045550199,"The painter quoted $1,800 for unit B at 7866 Riverbend Way, Brookhaven, GA - does that look right?","7866 Riverbend Way, Brookhaven, GA",DeKalb,,vendor,P2,Noa
SMS-0591,sms,2026-04-10T06:58:00Z,Tester Buyer-Smith,+14045550199,Question on clause 7.b of the contract - what does 'as-is' really mean here?,"8778 Birch Ct, Cumming, GA",Forsyth,,contract,P2,Noa
SMS-0592,sms,2026-04-08T16:21:00Z,Tester Buyer-Smith,+14045550199,I paid rent on the 1st but it doesn't show in the portal yet.,"7298 Maple Dr, Lawrenceville, GA",Gwinnett,,billing,P2,Noa
SMS-0593,sms,2026-03-28T11:34:00Z,Tester Buyer-Smith,+14045550199,"Bathroom faucet is dripping non-stop, can a plumber come look?","4087 Pine Rd, Smyrna, GA",Cobb,,tenant_issue,P2,Nathalie
SMS-0594,sms,2026-03-19T09:37:00Z,Tester Buyer-Smith,+14045550199,"Plumber invoice for 7847 Oak Ave, Decatur, GA - approving with your sign-off.","7847 Oak Ave, Decatur, GA",DeKalb,,vendor,P3,Noa
SMS-0595,sms,2026-04-16T14:21:00Z,Tester Buyer-Smith,+14045550199,"Hi, I saw the listing at 2095 Pine Rd, Cumming, GA. Is it still available? I'd love a tour this weekend.","2095 Pine Rd, Cumming, GA",Forsyth,,buyer_lead,P2,Fabi
SMS-0596,sms,2026-04-06T04:25:00Z,Tester Buyer-Smith,+14045550199,Crypto opportunity - 300% return guaranteed. Reply YES.,"7861 Pine Rd, Duluth, GA",Gwinnett,,spam,P3,ARCHIVE
SMS-0597,sms,2026-05-13T08:44:00Z,Tester Buyer-Smith,+14045550199,Your monthly newsletter from RealEstateDigest is here.,"1366 Pine Rd, Woodstock, GA",Cherokee,,marketing_promo,P3,ARCHIVE
SMS-0598,sms,2026-04-01T09:35:00Z,Tester Buyer-Smith,+14045550199,Mom's birthday is next week - did you order the cake?,"1359 Riverbend Way, Atlanta, GA",Fulton,,personal,P3,ARCHIVE
SMS-0599,sms,2026-05-05T21:09:00Z,Tester Buyer-Smith,+14045550199,Atlanta Realtors Network: invitation to our May mixer.,"7366 Maple Dr, Cumming, GA",Forsyth,,marketing_promo,P3,ARCHIVE
SMS-0600,sms,2026-04-22T07:46:00Z,Tester Buyer-Smith,+14045550199,Crypto opportunity - 300% return guaranteed. Reply YES.,"6458 Maple Dr, Kennesaw, GA",Cobb,,spam,P3,ARCHIVE
SMS-0601,sms,2026-04-22T13:21:00Z,Tester Buyer-Smith,+14045550199,"Plumber invoice for 3921 Oak Ave, Marietta, GA - approving with your sign-off.","3921 Oak Ave, Marietta, GA",Cobb,,vendor,P3,Noa
SMS-0602,sms,2026-03-22T18:10:00Z,Tester Buyer-Smith,+14045550199,"Our offer on 2020 Sycamore Blvd, Sugar Hill, GA expires at 5pm today, can you confirm acceptance??","2020 Sycamore Blvd, Sugar Hill, GA",Gwinnett,,buyer_lead,P0,Fabi
SMS-0603,sms,2026-05-08T04:03:00Z,Tester Buyer-Smith,+14045550199,Are you a real estate agent? Try our new CRM free for 30 days.,"4185 Riverbend Way, Kennesaw, GA",Cobb,,marketing_promo,P3,ARCHIVE
SMS-0604,sms,2026-05-10T22:35:00Z,Tester Buyer-Smith,+14045550199,"Hey, want to grab dinner Friday at that new ramen place?","9427 Pine Rd, Cumming, GA",Forsyth,,personal,P3,ARCHIVE
SMS-0605,sms,2026-05-12T16:52:00Z,Tester Buyer-Smith,+14045550199,"Neighbor in unit B has been playing loud music until 2am for a week. 8752 Sycamore Blvd, Atlanta, GA","8752 Sycamore Blvd, Atlanta, GA",Fulton,,tenant_issue,P2,Nathalie
SMS-0606,sms,2026-05-13T12:08:00Z,Tester Buyer-Smith,+14045550199,FYI we're out of milk. Can you grab some on the way home?,"4863 Riverbend Way, Smyrna, GA",Cobb,,personal,P3,ARCHIVE
SMS-0607,sms,2026-04-22T17:57:00Z,Tester Buyer-Smith,+14045550199,Got a late fee but I have proof I paid on time. Can we sort this out?,"1842 Cedar Trail, Woodstock, GA",Cherokee,,billing,P2,Noa
SMS-0608,sms,2026-05-09T14:10:00Z,Tester Buyer-Smith,+14045550199,"Vendor said they'd be here at 10am, no show. Can you check on them?","5394 Riverbend Way, Marietta, GA",Cobb,,maintenance,P2,Noa
SMS-0609,sms,2026-04-03T15:01:00Z,Tester Buyer-Smith,+14045550199,Urgent: your bank account needs verification. Visit https://phish.example/,"2304 Peachtree St, Woodstock, GA",Cherokee,,spam,P3,ARCHIVE
SMS-0610,sms,2026-03-23T21:56:00Z,Tester Buyer-Smith,+14045550199,"HOA sent a notice about new pool hours, forwarding to you.","4399 Oak Ave, Smyrna, GA",Cobb,,admin,P3,Noa
SMS-0611,sms,2026-04-14T03:21:00Z,Tester Buyer-Smith,+14045550199,"Light bulb in the hallway burned out, no rush.","8282 Maple Dr, Cumming, GA",Forsyth,,maintenance,P3,Noa
SMS-0612,sms,2026-04-28T14:02:00Z,Tester Buyer-Smith,+14045550199,Got the inspection report back. There are 3 items I'd like to negotiate.,"1531 Birch Ct, Canton, GA",Cherokee,,deal,P1,Nathalie
SMS-0613,sms,2026-05-01T12:26:00Z,Tester Buyer-Smith,+14045550199,Atlanta Realtors Network: invitation to our May mixer.,"4081 Oak Ave, Brookhaven, GA",DeKalb,,marketing_promo,P3,ARCHIVE
SMS-0614,sms,2026-04-16T07:33:00Z,Tester Buyer-Smith,+14045550199,"Just confirming the security deposit is $1,500 not $2,000 like the email said.","1924 Birch Ct, Duluth, GA",Gwinnett,,billing,P3,Noa
SMS-0615,sms,2026-04-07T14:22:00Z,Tester Buyer-Smith,+14045550199,"Hey, want to grab dinner Friday at that new ramen place?","2925 Oak Ave, Cumming, GA",Forsyth,,personal,P3,ARCHIVE
SMS-0616,sms,2026-04-12T01:09:00Z,Tester Buyer-Smith,+14045550199,Crypto opportunity - 300% return guaranteed. Reply YES.,"5811 Oak Ave, Cumming, GA",Forsyth,,spam,P3,ARCHIVE
SMS-0617,sms,2026-03-28T13:28:00Z,Tester Buyer-Smith,+14045550199,I paid rent on the 1st but it doesn't show in the portal yet.,"5811 Maple Dr, Decatur, GA",DeKalb,,billing,P2,Noa
SMS-0618,sms,2026-03-22T16:03:00Z,Tester Buyer-Smith,+14045550199,FYI we're out of milk. Can you grab some on the way home?,"5055 Willow Pkwy, Woodstock, GA",Cherokee,,personal,P3,ARCHIVE
SMS-0619,sms,2026-04-10T20:39:00Z,Tester Buyer-Smith,+14045550199,"Can we set up a walkthrough next Tuesday for the move-out at 5357 Magnolia Ln, Dunwoody, GA?","5357 Magnolia Ln, Dunwoody, GA",DeKalb,,scheduling,P2,Noa
SMS-0620,sms,2026-05-08T03:44:00Z,Tester Buyer-Smith,+14045550199,Need to move ASAP - relocating for work in 3 weeks. Can you call me today?,"7523 Magnolia Ln, Duluth, GA",Gwinnett,,buyer_lead,P1,Fabi
